"","0","1","2","3","4"
"3011","1058310","東京都","港区","東新橋","1丁目6-2"
"3012","1058311","東京都","港区","東新橋","1丁目7-3"
"3013","1058312","東京都","港区","東新橋","1丁目7-3"
"3014","1058313","東京都","港区","東新橋","1丁目7-3"
"3015","1058314","東京都","港区","芝浦","1-1-1浜松町ビル"
"3016","1058315","東京都","港区","海岸","1丁目14番5号"
"3017","1058318","東京都","港区","芝浦","1丁目2番3号シーバンスS館"
"3018","1058319","東京都","港区","東新橋","2丁目3番17号"
"3019","1058320","東京都","港区","虎ノ門","1-10-5日土地虎ノ門ビル"
"3020","1058322","東京都","港区","東新橋","1丁目9-3"
"3021","1058323","東京都","港区","芝浦","1-1-1浜松町ビル"
"3022","1058325","東京都","港区","芝浦","1-1-1浜松町ビル"
"3023","1058330","東京都","港区","海岸","1丁目11-1ニューピア竹芝ノースタワー13階"
"3024","1058331","東京都","港区","芝浦","1-1-1浜松町ビル"
"3025","1058333","東京都","港区","東新橋","1丁目6-3"
"3026","1058335","東京都","港区","芝","3丁目23番1号セレスティン芝三井ビルディング12階"
"3027","1058338","東京都","港区","海岸","1丁目14番22号"
"3028","1058401","東京都","港区","虎ノ門","1丁目20-10"
"3029","1058402","東京都","港区","西新橋","3丁目12-8"
"3030","1058403","東京都","港区","虎ノ門","4-3-20"
"3031","1058405","東京都","港区","虎ノ門","2-2-5"
"3032","1058407","東京都","港区","虎ノ門","2丁目10-1"
"3033","1058408","東京都","港区","西新橋","1丁目7-13虎ノ門イーストビルディング"
"3034","1058410","東京都","港区","西新橋","2-15-12"
"3035","1058411","東京都","港区","西新橋","1丁目18-17明産西新橋ビル"
"3036","1058412","東京都","港区","西新橋","1丁目3-12"
"3037","1058414","東京都","港区","虎ノ門","1丁目1-2"
"3038","1058415","東京都","港区","虎ノ門","4丁目1-28虎ノ門タワーズオフィス"
"3039","1058416","東京都","港区","虎ノ門","2丁目10-4"
"3040","1058417","東京都","港区","虎ノ門","2丁目10番4号"
"3041","1058418","東京都","港区","虎ノ門","2丁目10番4号"
"3042","1058419","東京都","港区","西新橋","1丁目14-1"
"3043","1058420","東京都","港区","西新橋","2-5-3"
"3044","1058423","東京都","港区","虎ノ門","3丁目5-1虎ノ門37森ビル"
"3045","1058424","東京都","港区","虎ノ門","3丁目10-4-808"
"3046","1058427","東京都","港区","西新橋","1丁目2-9日比谷セントラルビル"
"3047","1058428","東京都","港区","西新橋","2丁目1-1"
"3048","1058429","東京都","港区","西新橋","1丁目4-5"
"3049","1058431","東京都","港区","虎ノ門","3-6-9"
"3050","1058432","東京都","港区","芝公園","2丁目4-1"
"3051","1058433","東京都","港区","西新橋","2-38-5"
"3052","1058434","東京都","港区","西新橋","2丁目8-6住友不動産日比谷ビル"
"3053","1058435","東京都","港区","虎ノ門","2丁目2-5"
"3054","1058436","東京都","港区","虎ノ門","1丁目2-8虎ノ門琴平タワー8F"
"3055","1058437","東京都","港区","虎ノ門","1丁目2-8虎ノ門琴平タワー18階"
"3056","1058440","東京都","港区","新橋","2丁目19-10新橋マリンビル4階"
"3057","1058441","東京都","港区","芝大門","1丁目1-3"
"3058","1058444","東京都","港区","虎ノ門","3丁目5番1号虎ノ門37森ビル9階"
"3059","1058445","東京都","港区","虎ノ門","2-2-5共同通信会館7階"
"3060","1058446","東京都","港区","西新橋","3丁目3-1"
"3061","1058447","東京都","港区","虎ノ門","4丁目3番13号ヒューリック神谷町ビル"
"3062","1058448","東京都","港区","西新橋","2-36-1"
"3063","1058448","東京都","港区","西新橋","2丁目36-1"
"3064","1058449","東京都","港区","芝浦","1丁目2番1号シーバンスN館20階"
"3065","1058451","東京都","港区","虎ノ門","4丁目1番28号虎ノ門タワーズオフィス"
"3066","1058452","東京都","港区","虎ノ門","4丁目3番1号城山トラストタワー37階"
"3067","1058453","東京都","港区","虎ノ門","3丁目5-1虎ノ門37森ビル"
"3068","1058456","東京都","港区","虎ノ門","3丁目18-19虎ノ門マリンビル"
"3069","1058457","東京都","港区","虎ノ門","4丁目3-13秀和神谷町ビル"
"3070","1058458","東京都","港区","西新橋","3丁目21-8"
"3071","1058460","東京都","港区","虎ノ門","1丁目7番12号虎ノ門ファーストガーデン"
"3072","1058461","東京都","港区","西新橋","3丁目25-8"
"3073","1058464","東京都","港区","西新橋","3丁目9-4"
"3074","1058465","東京都","港区","虎ノ門","1丁目22-12SVAXTSビル7階"
"3075","1058466","東京都","港区","西新橋","1丁目1番1号"
"3076","1058468","東京都","港区","浜松町","2丁目13-10"
"3077","1058469","東京都","港区","芝浦","1丁目2-1シーハンスN館"
"3078","1058470","東京都","港区","虎ノ門","2丁目2-2"
"3079","1058471","東京都","港区","西新橋","3丁目19-18"
"3080","1058472","東京都","港区","愛宕","1丁目1-11"
"3081","1058473","東京都","港区","虎ノ門","2-2-5"
"3082","1058475","東京都","港区","芝公園","1-8-21芝公園リッジビル5階"
"3083","1058477","東京都","港区","芝公園","2丁目4番1号芝パークビルB館12階"
"3084","1058482","東京都","港区","虎ノ門","4丁目1-40"
"3085","1058483","東京都","港区","虎ノ門","3丁目5-1虎ノ門37森ビル"
"3086","1058484","東京都","港区","芝大門","2-10-12KDX芝大門"
"3087","1058485","東京都","港区","虎ノ門","1丁目3番1号"
"3088","1058486","東京都","港区","虎ノ門","4丁目3番13号ヒューリック神谷町ビル9階"
"3089","1058501","東京都","港区","虎ノ門","5丁目11番2号"
"3090","1058502","東京都","港区","虎ノ門","1-13-8"
"3091","1058503","東京都","港区","芝","3丁目8番2号芝公園ファーストビル"
"3092","1058505","東京都","港区","芝公園","2-4-1芝パークビルB館8F"
"3093","1058507","東京都","港区","芝","2丁目32-1"
"3094","1058508","東京都","港区","芝公園","4丁目1番4号"
"3095","1058510","東京都","港区","芝","3丁目1-12"
"3096","1058511","東京都","港区","芝公園","1丁目5-25"
"3097","1058512","東京都","港区","芝公園","1丁目5-30"
"3098","1058515","東京都","港区","芝","2丁目7-15"
"3099","1058516","東京都","港区","芝浦","1丁目16番1号"
"3100","1058518","東京都","港区","芝大門","1丁目13-9"
"3101","1058521","東京都","港区","芝大門","1丁目1-3"
"3102","1058522","東京都","港区","芝公園","3丁目1-22"
"3103","1058523","東京都","港区","海岸","1丁目4-26"
"3104","1058524","東京都","港区","虎ノ門","1-15-16"
"3105","1058525","東京都","港区","海岸","1丁目4-22"
"3106","1058527","東京都","港区","海岸","1丁目5-20"
"3107","1058528","東京都","港区","芝浦","1丁目1-1"
"3108","1058529","東京都","港区","虎ノ門","4丁目1-40虎ノ門山勝ビル1F&6F"
"3109","1058530","東京都","港区","芝大門","1丁目1-30日本自動車会館15階"
"3110","1058534","東京都","港区","虎ノ門","3丁目22-1秀和第二芝公園3丁目ビル4F"
"3111","1058535","東京都","港区","海岸","1丁目2-20汐留ビルディング5階"
"3112","1058537","東京都","港区","浜松町","2丁目13-7"
"3113","1058540","東京都","港区","芝","3-23-1セレスティン芝三井ビルディング"
"3114","1058543","東京都","港区","浜松町","1丁目25-7"
"3115","1058544","東京都","港区","芝","2-5-2"
"3116","1058545","東京都","港区","芝","2-6-1"
"3117","1058546","東京都","港区","芝","2丁目3-3"
"3118","1058550","東京都","港区","浜松町","1-21-2"
"3119","1058551","東京都","港区","西新橋","3-9-4"
"3120","1058553","東京都","港区","芝","1丁目5-9"
"3121","1058554","東京都","港区","浜松町","1丁目30-5浜松町スクエア12階"
"3122","1058555","東京都","港区","芝大門","1丁目1-26"
"3123","1058556","東京都","港区","芝大門","2丁目9-16ダヴィンチ芝大門"
"3124","1058557","東京都","港区","西新橋","3丁目5-2西新橋第一法規ビル1階"
"3125","1058558","東京都","港区","芝公園","1丁目7-24"
"3126","1058560","東京都","港区","芝公園","3丁目3-1"
"3127","1058563","東京都","港区","芝公園","4丁目8-1"
"3128","1058565","東京都","港区","虎ノ門","1-2-8"
"3129","1058567","東京都","港区","虎ノ門","4丁目3-13ヒューリック神谷町ビル4階"
"3130","1058568","東京都","港区","芝公園","2丁目4番1号芝パークビルB館12階"
"3131","1058574","東京都","港区","芝","3-33-1"
"3132","1058575","東京都","港区","芝浦","1丁目6-38"
"3133","1058576","東京都","港区","海岸","1丁目16-2"
"3134","1058577","東京都","港区","新橋","6丁目1-11タウィンチ御成門"
"3135","1058578","東京都","港区","芝","3丁目8番2号芝公園ファーストビル13F"
"3136","1058579","東京都","港区","浜松町","2丁目11-3MTBJビル"
"3137","1058580","東京都","港区","芝","2丁目31-19"
"3138","1058581","東京都","港区","芝公園","1丁目1-2"
"3139","1058582","東京都","港区","芝公園","2丁目5-20"
"3140","1058583","東京都","港区","新橋","4-11-1TK新橋ビル"
"3141","1058584","東京都","港区","浜松町","1丁目30-5浜松町スクエア"
"3142","1058585","東京都","港区","芝大門","1丁目12-15"
"3143","1058587","東京都","港区","芝公園","2丁目4-1"
"3144","1058588","東京都","港区","芝大門","2丁目1-19"
"3145","1058589","東京都","港区","芝","3丁目22-8"
"3146","1058603","東京都","港区","海岸","2丁目1-7住友不動産竹芝ビル"
"3147","1058604","東京都","港区","新橋","1丁目18-6"
"3148","1058606","東京都","港区","新橋","2丁目20-15新橋駅前ビル1号館"
"3149","1058608","東京都","港区","新橋","5丁目20-3新橋STビル3F"
"3150","1058610","東京都","港区","東新橋","2丁目6-10"
"3151","1058611","東京都","港区","新橋","5丁目33-10"
"3152","1058613","東京都","港区","東新橋","2丁目14-1"
"3153","1058614","東京都","港区","芝浦","1丁目2-1シーバンスN館"
"3154","1058615","東京都","港区","新橋","6丁目21-6"
"3155","1058617","東京都","港区","新橋","6-19-15"
"3156","1058620","東京都","港区","浜松町","2丁目3番1号日本生命浜松町クレアタワー"
"3157","1058621","東京都","港区","新橋","1丁目2-6"
"3158","1058623","東京都","港区","芝","3-8-2芝公園ファーストビル"
"3159","1058623","東京都","港区","芝","3丁目8番2号芝公園ファーストビル"
"3160","1058625","東京都","港区","新橋","1丁目8番4号"
"3161","1058626","東京都","港区","海岸","2丁目1-7"
"3162","1058627","東京都","港区","新橋","1-8-4SMBC新橋ビル"
"3163","1058630","東京都","港区","新橋","4丁目21-3新橋東急ビル"
"3164","1058634","東京都","港区","芝浦","1丁目2番1シーバンスN館7階"
"3165","1058640","東京都","港区","東新橋","1丁目9-2汐留住友ビル"
"3166","1058642","東京都","港区","東新橋","2丁目2-9"
"3167","1058644","東京都","港区","東新橋","1-6-1日テレタワー23F"
"3168","1058654","東京都","港区","新橋","4丁目5-1アーバン新橋ビル"
"3169","1058656","東京都","港区","芝","2丁目14-5"
"3170","1058658","東京都","港区","芝","2丁目14-5"
"3171","1058660","東京都","港区","海岸","1-10-30"
"3172","1058665","東京都","港区","新橋","6丁目19-15"
"3173","1058666","東京都","港区","新橋","6丁目11-10港運会館"
"3174","1058668","東京都","港区","芝浦","1丁目2-1シーバンスN館"
"3175","1058670","東京都","港区","新橋","6丁目18-5"
"3176","1058676","東京都","港区","西新橋","1丁目3番1号"
"3177","1058677","東京都","港区","新橋","5丁目36-11"
"3178","1058678","東京都","港区","新橋","1丁目9-6"
"3179","1058680","東京都","港区","虎ノ門","1丁目26-5虎ノ門17森ビル5階(芝郵便局私書箱第38号)"
"3180","1058681","東京都","港区","新橋","1丁目1番13号アーバンネット内幸町ビル"
"3181","1058685","東京都","港区","新橋","5丁目36-11(芝郵便局私書箱第46号)"
"3182","1058686","東京都","港区","新橋","3丁目1番1号"
"3183","1058688","東京都","港区","虎ノ門","2丁目1-1(芝郵便局私書箱第5号)"
"3184","1058689","東京都","港区","芝大門","2丁目12-18(芝郵便局私書箱第263号)"
"3185","1058701","東京都","港区","芝公園","2丁目4-1秀和芝パークビルB館10階(芝郵便局私書箱第54号)"
"3186","1058702","東京都","港区","芝公園","2丁目4-1秀和芝パークビルB館10階(芝郵便局私書箱第63号)"
